calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp,stage,velocity_x,velocity_y,velocity_z
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.2768,-0.1818,-0.8626,-10.5676,-1.2237,2.0487,-9.2908,-1.042,2.9113,-27.3476,-21.4219,27.2187,0.184834,-0.732475,-0.334867,-0.563186,70250.35814451061,-7.739999999999952,3022.27,30.6,Stabilization,-67.21757195000006,-5.866708920000003,-0.46622795000022443
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.2652,-0.1807,-0.8596,-10.5561,-1.2226,2.0516,-9.2908,-1.042,2.9113,-27.3476,-21.4219,27.2187,0.184834,-0.732475,-0.334867,-0.563186,70136.96987395841,-7.729999999999961,3021.56,30.6286,Stabilization,-67.25375667000006,-5.871876940000003,-0.4908125100002221
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.2538,-0.1796,-0.8567,-10.5446,-1.2215,2.0546,-9.2908,-1.042,2.9113,-27.3476,-21.4219,27.2187,0.184834,-0.732475,-0.334867,-0.563186,70253.65567436465,-7.729999999999961,3020.85,30.6571,Stabilization,-67.28948997000006,-5.876995540000003,-0.515228460000223
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.2424,-0.1785,-0.8537,-10.5332,-1.2205,2.0575,-9.2908,-1.042,2.9113,-27.3476,-21.4219,27.2187,0.184834,-0.732475,-0.334867,-0.563186,70186.51734004132,-7.71999999999997,3020.14,30.6857,Stabilization,-67.32502261000006,-5.882100640000003,-0.5396442800002238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.2311,-0.1774,-0.8508,-10.522,-1.2194,2.0605,-9.2908,-1.042,2.9113,-27.3476,-21.4219,27.2187,0.184834,-0.732475,-0.334867,-0.563186,70192.68929221296,-7.71999999999997,3019.43,30.7143,Stabilization,-67.36023207000007,-5.887174280000003,-0.5639771600002245
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.2199,-0.1763,-0.8478,-10.5108,-1.2183,2.0634,-9.2908,-1.042,2.9113,-27.3476,-21.4219,27.2187,0.184834,-0.732475,-0.334867,-0.563186,70257.46455036869,-7.7099999999999795,3018.72,30.7429,Stabilization,-67.39512121000006,-5.892216460000002,-0.5882242400002222
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.2088,-0.1753,-0.8448,-10.4997,-1.2173,2.0664,-9.2908,-1.042,2.9113,-27.3476,-21.4219,27.2187,0.184834,-0.732475,-0.334867,-0.563186,70307.29513004737,-7.7099999999999795,3018.0,30.7714,Stabilization,-67.42957201000006,-5.897212510000002,-0.6123010400002231
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.1978,-0.1742,-0.8419,-10.4886,-1.2162,2.0694,-9.2908,-1.042,2.9113,-27.3476,-21.4219,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70219.66152806098,-7.699999999999989,3017.29,30.8,Stabilization,-67.46382909000006,-5.902194630000002,-0.6363793800002239
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.1869,-0.1732,-0.8389,-10.4777,-1.2152,2.0724,-9.2908,-1.042,2.9113,-27.3477,-21.4219,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70343.12078551677,-7.689999999999998,3016.58,30.8286,Stabilization,-67.49777443000006,-5.907148150000002,-0.6603719200002246
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.176,-0.1722,-0.8359,-10.4669,-1.2142,2.0754,-9.2909,-1.042,2.9113,-27.3477,-21.4219,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70324.27563856334,-7.689999999999998,3015.86,30.8571,Stabilization,-67.53129043000006,-5.9120558500000016,-0.6841950700002225
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.1652,-0.1711,-0.8329,-10.4561,-1.2131,2.0784,-9.2909,-1.042,2.9113,-27.3477,-21.4219,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70254.56641904186,-7.67999999999995,3015.14,30.8857,Stabilization,-67.56461515000005,-5.9169493100000015,-0.7080160100002232
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.1546,-0.1701,-0.8299,-10.4454,-1.2121,2.0814,-9.2909,-1.042,2.9113,-27.3477,-21.4219,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70306.76922155281,-7.67999999999995,3014.43,30.9143,Stabilization,-67.59763671000005,-5.921814170000002,-0.7317511500002238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.144,-0.1691,-0.8268,-10.4348,-1.2111,2.0844,-9.2909,-1.042,2.9113,-27.3477,-21.4219,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70280.12344527231,-7.669999999999959,3013.71,30.9429,Stabilization,-67.63035511000005,-5.926650430000002,-0.7553976300002245
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.1335,-0.1681,-0.8238,-10.4243,-1.2101,2.0875,-9.2909,-1.042,2.9113,-27.3477,-21.422,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70268.16639087509,-7.669999999999959,3012.99,30.9714,Stabilization,-67.66265986000005,-5.931441280000002,-0.7788759300002225
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.123,-0.1671,-0.8208,-10.4139,-1.2091,2.0905,-9.2909,-1.042,2.9113,-27.3477,-21.422,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70251.10554672645,-7.659999999999968,3012.28,31.0,Stabilization,-67.69477766000004,-5.936220340000002,-0.8023508100002231
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.1127,-0.1662,-0.8178,-10.4036,-1.2082,2.0935,-9.2909,-1.042,2.9113,-27.3477,-21.422,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70275.88271611407,-7.659999999999968,3011.56,31.0286,Stabilization,-67.72660088000005,-5.940973660000002,-0.8257398900002239
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.1025,-0.1652,-0.8147,-10.3933,-1.2072,2.0966,-9.2909,-1.042,2.9113,-27.3477,-21.422,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70352.3250936631,-7.649999999999977,3010.84,31.0571,Stabilization,-67.75802213000004,-5.945681860000001,-0.8489588400002218
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.0923,-0.1642,-0.8117,-10.3831,-1.2062,2.0996,-9.2909,-1.042,2.9113,-27.3477,-21.422,27.2188,0.184834,-0.732475,-0.334867,-0.563186,70454.61215714834,-7.649999999999977,3010.12,31.0857,Stabilization,-67.78926191000005,-5.950377980000002,-0.8721734600002224
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.0822,-0.1633,-0.8086,-10.3731,-1.2053,2.1027,-9.2909,-1.042,2.9113,-27.3477,-21.422,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70330.2260806262,-7.639999999999986,3009.39,31.1143,Stabilization,-67.82021283000005,-5.955048360000002,-0.8952994200002231
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.0722,-0.1623,-0.8056,-10.3631,-1.2043,2.1057,-9.2909,-1.042,2.9113,-27.3477,-21.422,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70336.779690444,-7.639999999999986,3008.67,31.1429,Stabilization,-67.85087775000005,-5.959690140000002,-0.9183395800002238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.0623,-0.1614,-0.8025,-10.3531,-1.2034,2.1088,-9.2909,-1.042,2.9113,-27.3477,-21.422,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70233.61249144196,-7.6299999999999955,3007.95,31.1714,Stabilization,-67.88115330000005,-5.964290040000002,-0.9412108300002218
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.0524,-0.1605,-0.7994,-10.3433,-1.2025,2.1118,-9.2909,-1.042,2.9113,-27.3478,-21.422,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70360.24726158683,-7.6299999999999955,3007.23,31.2,Stabilization,-67.91125194000006,-5.968880340000002,-0.9640736700002225
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.0426,-0.1596,-0.7964,-10.3335,-1.2016,2.1149,-9.2909,-1.042,2.9113,-27.3478,-21.422,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70400.61142803519,-7.6200000000000045,3006.5,31.2286,Stabilization,-67.94107030000006,-5.973444900000002,-0.9868507100002232
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.033,-0.1587,-0.7933,-10.3238,-1.2006,2.118,-9.2909,-1.042,2.9113,-27.3478,-21.422,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70345.57863962972,-7.6200000000000045,3005.78,31.2571,Stabilization,-67.97051080000007,-5.977967850000002,-1.009459760000224
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.0233,-0.1578,-0.7902,-10.3142,-1.1997,2.121,-9.2909,-1.042,2.9113,-27.3478,-21.422,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70438.0437848487,-7.609999999999957,3005.05,31.2857,Stabilization,-67.99977718000007,-5.982480930000002,-1.0320594800002219
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.0138,-0.1569,-0.7872,-10.3047,-1.1988,2.1241,-9.2909,-1.042,2.9113,-27.3478,-21.422,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70449.76899565653,-7.609999999999957,3004.33,31.3143,Stabilization,-68.02877186000006,-5.986968270000002,-1.0545734000002225
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-1.0044,-0.156,-0.7841,-10.2953,-1.198,2.1272,-9.2909,-1.042,2.9113,-27.3478,-21.4221,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70554.54080914782,-7.599999999999966,3003.6,31.3429,Stabilization,-68.05749770000007,-5.991429870000002,-1.076998660000223
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.995,-0.1551,-0.781,-10.2859,-1.1971,2.1303,-9.2909,-1.042,2.9113,-27.3478,-21.4221,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70494.69107337073,-7.599999999999966,3002.87,31.3714,Stabilization,-68.08585520000007,-5.995850220000002,-1.0992571600002239
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9857,-0.1542,-0.7779,-10.2766,-1.1962,2.1334,-9.2909,-1.042,2.9113,-27.3478,-21.4221,27.2189,0.184834,-0.732475,-0.334867,-0.563186,70346.44440117737,-7.589999999999975,3002.15,31.4,Stabilization,-68.11404622000006,-6.000260340000001,-1.1215051000002219
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9765,-0.1534,-0.7748,-10.2674,-1.1953,2.1364,-9.2909,-1.042,2.9113,-27.3478,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70446.28724386585,-7.589999999999975,3001.42,31.4286,Stabilization,-68.14197412000006,-6.004647580000001,-1.1436643800002224
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9674,-0.1525,-0.7718,-10.2583,-1.1945,2.1395,-9.2909,-1.042,2.9113,-27.3478,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70522.96186813747,-7.579999999999984,3000.69,31.4571,Stabilization,-68.16954502000006,-6.008993830000001,-1.1656606800002232
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9583,-0.1517,-0.7687,-10.2492,-1.1936,2.1426,-9.2909,-1.042,2.9113,-27.3478,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70363.1782217649,-7.579999999999984,2999.96,31.4857,Stabilization,-68.19695240000006,-6.013332450000002,-1.1876455000002237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9493,-0.1508,-0.7656,-10.2402,-1.1928,2.1457,-9.2909,-1.042,2.9113,-27.3478,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70381.61171625876,-7.569999999999993,2999.23,31.5143,Stabilization,-68.22410238000006,-6.0176453300000015,-1.2095416600002216
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9404,-0.15,-0.7625,-10.2313,-1.192,2.1488,-9.2909,-1.042,2.9113,-27.3478,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70333.60768623445,-7.560000000000002,2998.5,31.5429,Stabilization,-68.25099782000007,-6.021935330000002,-1.2313491600002222
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9316,-0.1492,-0.7594,-10.2225,-1.1912,2.1519,-9.2909,-1.042,2.9113,-27.3478,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70437.4326739828,-7.560000000000002,2997.77,31.5714,Stabilization,-68.27754842000007,-6.026187530000001,-1.2529920600002231
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9228,-0.1483,-0.7563,-10.2137,-1.1903,2.155,-9.2909,-1.042,2.9113,-27.3479,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70361.46507238467,-7.5499999999999545,2997.04,31.6,Stabilization,-68.30394050000007,-6.030428910000001,-1.2746222400002238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9141,-0.1475,-0.7532,-10.205,-1.1895,2.1581,-9.2909,-1.042,2.9113,-27.3479,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70553.65661838852,-7.5499999999999545,2996.31,31.6286,Stabilization,-68.33008376000006,-6.034647410000001,-1.2961637600002218
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.9055,-0.1467,-0.7501,-10.1964,-1.1887,2.1612,-9.2909,-1.042,2.9113,-27.3479,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70556.73915614172,-7.539999999999964,2995.57,31.6571,Stabilization,-68.35589051000007,-6.038828360000001,-1.3175416100002226
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.897,-0.1459,-0.747,-10.1879,-1.1879,2.1643,-9.2909,-1.042,2.9113,-27.3479,-21.4221,27.219,0.184834,-0.732475,-0.334867,-0.563186,70422.18375897205,-7.539999999999964,2994.84,31.6857,Stabilization,-68.38154471000007,-6.0430011000000015,-1.3389058100002234
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8885,-0.1452,-0.7439,-10.1794,-1.1871,2.1673,-9.2909,-1.042,2.9113,-27.3479,-21.4222,27.219,0.184834,-0.732475,-0.334867,-0.563186,70384.66773163389,-7.529999999999973,2994.11,31.7143,Stabilization,-68.40695581000007,-6.047153820000002,-1.360181350000224
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8801,-0.1444,-0.7409,-10.171,-1.1864,2.1704,-9.2909,-1.042,2.9113,-27.3479,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70428.08018319265,-7.529999999999973,2993.37,31.7429,Stabilization,-68.43212667000007,-6.051283660000002,-1.381371090000222
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8718,-0.1436,-0.7378,-10.1627,-1.1856,2.1735,-9.2909,-1.042,2.9113,-27.3479,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70548.43325685695,-7.519999999999982,2992.64,31.7714,Stabilization,-68.45697297000008,-6.055376260000002,-1.4023983900002228
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8635,-0.1428,-0.7347,-10.1544,-1.1848,2.1766,-9.2909,-1.042,2.9113,-27.3479,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70406.62554839616,-7.519999999999982,2991.9,31.8,Stabilization,-68.48166907000008,-6.059460340000002,-1.4234108100002234
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8553,-0.1421,-0.7316,-10.1463,-1.1841,2.1797,-9.2909,-1.042,2.9113,-27.3479,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70601.57365425526,-7.509999999999991,2991.17,31.8286,Stabilization,-68.50613065000009,-6.063524400000002,-1.444334570000224
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8472,-0.1413,-0.7285,-10.1382,-1.1833,2.1828,-9.2909,-1.042,2.9113,-27.3479,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70399.8432123829,-7.509999999999991,2990.43,31.8571,Stabilization,-68.53027585000008,-6.067551450000002,-1.4650968200002221
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8392,-0.1406,-0.7254,-10.1301,-1.1826,2.1859,-9.2909,-1.042,2.9113,-27.3479,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70483.11873463122,-7.5,2989.7,31.8857,Stabilization,-68.55427697000007,-6.071572610000001,-1.4858432600002227
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8312,-0.1398,-0.7223,-10.1221,-1.1818,2.189,-9.2909,-1.042,2.9113,-27.3479,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70475.87885873666,-7.5,2988.96,31.9143,Stabilization,-68.57804929000008,-6.075570890000002,-1.5065010400002232
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8233,-0.1391,-0.7193,-10.1142,-1.1811,2.192,-9.2909,-1.042,2.9113,-27.3479,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70625.82102689652,-7.489999999999952,2988.22,31.9429,Stabilization,-68.60159567000008,-6.079549150000002,-1.5270730200002238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8155,-0.1384,-0.7162,-10.1064,-1.1804,2.1951,-9.2909,-1.042,2.9113,-27.348,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70602.49860952885,-7.479999999999961,2987.48,31.9714,Stabilization,-68.62483742000008,-6.083493550000002,-1.547484720000222
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8077,-0.1377,-0.7131,-10.0986,-1.1797,2.1982,-9.2909,-1.042,2.9113,-27.348,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70449.81292060715,-7.479999999999961,2986.75,32.0,Stabilization,-68.64793764000008,-6.087431770000002,-1.5678793800002226
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.8,-0.137,-0.71,-10.0909,-1.179,2.2013,-9.2909,-1.042,2.9113,-27.348,-21.4222,27.2191,0.184834,-0.732475,-0.334867,-0.563186,70487.3775127989,-7.46999999999997,2986.01,32.0286,Stabilization,-68.67081764000008,-6.091349970000001,-1.5881853800002208
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7924,-0.1363,-0.707,-10.0833,-1.1783,2.2043,-9.2909,-1.042,2.9113,-27.348,-21.4222,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70543.10218552063,-7.46999999999997,2985.27,32.0571,Stabilization,-68.69340104000008,-6.095234520000002,-1.6083348800002215
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7848,-0.1356,-0.7039,-10.0757,-1.1776,2.2074,-9.2909,-1.042,2.9113,-27.348,-21.4223,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70532.0030464053,-7.4599999999999795,2984.53,32.0857,Stabilization,-68.71584632000008,-6.099112680000002,-1.6284664200002246
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7773,-0.1349,-0.7008,-10.0682,-1.1769,2.2105,-9.2909,-1.042,2.9113,-27.348,-21.4223,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70617.39127672715,-7.4599999999999795,2983.79,32.1143,Stabilization,-68.73807710000008,-6.102970820000001,-1.6485093000002227
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7699,-0.1342,-0.6978,-10.0608,-1.1762,2.2135,-9.2909,-1.042,2.9113,-27.348,-21.4223,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70569.95141159717,-7.449999999999989,2983.05,32.1429,Stabilization,-68.76009624000008,-6.1068089400000005,-1.6684663800002209
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7625,-0.1335,-0.6947,-10.0534,-1.1755,2.2166,-9.2909,-1.042,2.9113,-27.348,-21.4223,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70576.28576726162,-7.449999999999989,2982.31,32.1714,Stabilization,-68.78182749000008,-6.110613690000001,-1.6882653300002215
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7552,-0.1329,-0.6917,-10.0461,-1.1749,2.2197,-9.291,-1.042,2.9113,-27.348,-21.4223,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70588.4151191207,-7.439999999999998,2981.56,32.2,Stabilization,-68.80342621000008,-6.1144146300000015,-1.7080479500002246
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7479,-0.1322,-0.6886,-10.0389,-1.1742,2.2227,-9.291,-1.042,2.9113,-27.348,-21.4223,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70478.51816282388,-7.439999999999998,2980.82,32.2286,Stabilization,-68.82481615000007,-6.118195550000001,-1.7277419100002227
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7408,-0.1315,-0.6856,-10.0317,-1.1735,2.2258,-9.291,-1.042,2.9113,-27.348,-21.4223,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70538.9389286171,-7.42999999999995,2980.08,32.2571,Stabilization,-68.84592895000007,-6.121943300000002,-1.7472815100002235
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7336,-0.1309,-0.6825,-10.0246,-1.1729,2.2288,-9.291,-1.042,2.9113,-27.348,-21.4223,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70579.19128772686,-7.42999999999995,2979.34,32.2857,Stabilization,-68.86690991000008,-6.125687040000002,-1.7668010100002216
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7266,-0.1302,-0.6795,-10.0175,-1.1722,2.2318,-9.291,-1.042,2.9113,-27.348,-21.4223,27.2192,0.184834,-0.732475,-0.334867,-0.563186,70701.86694448978,-7.419999999999959,2978.59,32.3143,Stabilization,-68.88769067000008,-6.1294107600000025,-1.7862347100002245
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7196,-0.1296,-0.6764,-10.0105,-1.1716,2.2349,-9.291,-1.042,2.9113,-27.3481,-21.4223,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70718.90952680387,-7.419999999999959,2977.85,32.3429,Stabilization,-68.90827123000008,-6.133117320000002,-1.8055797500002226
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7127,-0.129,-0.6734,-10.0036,-1.171,2.2379,-9.291,-1.042,2.9113,-27.3481,-21.4223,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70698.32156917383,-7.409999999999968,2977.11,32.3714,Stabilization,-68.92858318000009,-6.136793820000002,-1.8247716500002233
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.7058,-0.1283,-0.6704,-9.9968,-1.1703,2.2409,-9.291,-1.042,2.9113,-27.3481,-21.4223,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70621.3241451019,-7.399999999999977,2976.36,32.4,Stabilization,-68.94876906000009,-6.140463200000002,-1.8439450900002214
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.699,-0.1277,-0.6674,-9.9899,-1.1697,2.244,-9.291,-1.042,2.9113,-27.3481,-21.4223,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70537.51198870447,-7.399999999999977,2975.62,32.4286,Stabilization,-68.9687604600001,-6.144115420000002,-1.8630327300002243
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.6922,-0.1271,-0.6643,-9.9832,-1.1691,2.247,-9.291,-1.042,2.9113,-27.3481,-21.4224,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70734.85154492405,-7.389999999999986,2974.87,32.4571,Stabilization,-68.98848816000009,-6.147737770000002,-1.8819652800002202
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.6855,-0.1265,-0.6613,-9.9765,-1.1685,2.25,-9.291,-1.042,2.9113,-27.3481,-21.4224,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70637.96246756427,-7.389999999999986,2974.13,32.4857,Stabilization,-69.0080934600001,-6.151355670000003,-1.900878460000223
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.6789,-0.1259,-0.6583,-9.9699,-1.1679,2.253,-9.291,-1.042,2.9113,-27.3481,-21.4224,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70697.77177720344,-7.3799999999999955,2973.38,32.5143,Stabilization,-69.02751000000009,-6.154956410000002,-1.9197058400002214
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.6723,-0.1253,-0.6553,-9.9633,-1.1673,2.256,-9.291,-1.042,2.9113,-27.3481,-21.4224,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70685.91586849176,-7.3799999999999955,2972.63,32.5429,Stabilization,-69.0467377800001,-6.158539990000003,-1.9384474200002242
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.6658,-0.1247,-0.6523,-9.9568,-1.1667,2.259,-9.291,-1.042,2.9113,-27.3481,-21.4224,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70794.44945042407,-7.3700000000000045,2971.89,32.5714,Stabilization,-69.0657130800001,-6.162093940000002,-1.9570379700002203
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.6594,-0.1241,-0.6493,-9.9504,-1.1661,2.262,-9.291,-1.042,2.9113,-27.3481,-21.4224,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70849.21316762456,-7.3700000000000045,2971.14,32.6,Stabilization,-69.0845719200001,-6.1656432000000025,-1.975607950000223
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,-0.653,-0.1235,-0.6464,-9.944,-1.1655,2.265,-9.291,-1.042,2.9113,-27.3481,-21.4224,27.2193,0.184834,-0.732475,-0.334867,-0.563186,70761.51269321548,-7.359999999999957,2970.39,32.6286,Stabilization,-69.1032477200001,-6.169175300000002,-1.9940949900002214
